file,line,keywords,text
strategist/Avalon/engine.py,482,role,    # print(env.get_role(0))
strategist/Avalon/engine.py,484,role,    # print(env.roles)
strategist/Avalon/engine.py,486,role,    # print(config.ROLES)
strategist/Avalon/engine.py,487,role,    # print(config.ROLES_REVERSE)
strategist/Avalon/examples/avalon_abstract.py,4,"team,quest,fail",- The number of Quests that have succeeded or failed: This indicates the progress of each team towards their respective goals.
strategist/Avalon/examples/avalon_abstract.py,6,"quest,fail",- The choices made by players during the Quests: Passing or failing a Quest can reveal the intentions and strategies of players.
strategist/Avalon/examples/avalon_abstract.py,10,"quest,fail",2. Calculate the number of Quests that have succeeded and failed in the current state.
strategist/Avalon/examples/avalon_abstract.py,12,quest,4. Evaluate the choices made by players during the Quests to determine the likelihood of a player being Good or Evil.
strategist/Avalon/examples/avalon_abstract.py,13,"Merlin,Assassin,role","5. Consider the roles of Merlin and Assassin, as their identities can significantly impact the outcome of the game."
strategist/Avalon/examples/avalon_abstract.py,15,team,7. Return the value of the state as an indicator of the current state of the game and the potential outcomes for each team.
strategist/Avalon/examples/avalon_abstract.py,20,quest,    num_quests_succeeded = calculate_num_quests_succeeded(state)
strategist/Avalon/examples/avalon_abstract.py,21,"quest,fail",    num_quests_failed = calculate_num_quests_failed(state)
strategist/Avalon/examples/avalon_abstract.py,26,Merlin,    merlin_found = is_merlin_exposed(state)
strategist/Avalon/examples/avalon_abstract.py,27,Assassin,    assassin_alive = is_assassin_alive(state)
strategist/Avalon/examples/avalon_abstract.py,29,"Merlin,Assassin,quest,fail","    state_value = assign_value(num_quests_succeeded, num_quests_failed, voting_patterns, player_choices, merlin_found, assassin_alive)"
strategist/Avalon/examples/avalon_abstract.py,35,quest,- The number of Quests succeeded by the Good players.
strategist/Avalon/examples/avalon_abstract.py,36,"quest,fail",- The number of Quests failed by the Evil players.
strategist/Avalon/examples/avalon_abstract.py,37,Merlin,- The identity of Merlin and whether they have been identified by the Evil players.
strategist/Avalon/examples/avalon_abstract.py,38,discussion,- The state of discussion and deception among players.
strategist/Avalon/examples/avalon_abstract.py,39,"team,quest",- The composition of teams selected for each Quest.
strategist/Avalon/examples/avalon_abstract.py,40,team,- The voting patterns of players during team selection.
strategist/Avalon/examples/avalon_abstract.py,45,"quest,fail",2. Calculate the number of Quests succeeded by the Good players and failed by the Evil players based on the current state.
strategist/Avalon/examples/avalon_abstract.py,46,Merlin,3. Check if Merlin has been identified by the Evil players.
strategist/Avalon/examples/avalon_abstract.py,47,"team,quest","4. Evaluate the state based on the composition of teams selected for each Quest, the voting patterns, claims made by players, and the overall deception in the game."
strategist/Avalon/examples/avalon_abstract.py,48,team,5. Consider the strategic advantage/disadvantage for each team based on the current state.
strategist/Avalon/examples/avalon_abstract.py,54,quest,"    quests_succeeded_by_good = calculate_quests_succeeded(state, ""Good"")"
strategist/Avalon/examples/avalon_abstract.py,55,"quest,fail","    quests_failed_by_evil = calculate_quests_failed(state, ""Evil"")"
strategist/Avalon/examples/avalon_abstract.py,57,Merlin,    merlin_identified = check_merlin_identified(state)
strategist/Avalon/examples/avalon_abstract.py,59,team,    team_composition = evaluate_team_composition(state)
strategist/Avalon/examples/avalon_abstract.py,65,"Merlin,team,quest,fail","    likelihood_of_good_win = calculate_likelihood_of_good_win(quests_succeeded_by_good, quests_failed_by_evil, merlin_identified, team_composition, voting_patterns, claims_credibility, strategic_advantage)"
strategist/Avalon/examples/avalon_abstract.py,71,"quest,fail",- The number of Quests that have succeeded or failed.
strategist/Avalon/examples/avalon_abstract.py,72,discussion,"- The players' claims, discussions, and accusations."
strategist/Avalon/examples/avalon_abstract.py,73,team,- The number of teams that have been rejected in a row.
strategist/Avalon/examples/avalon_abstract.py,74,"Merlin,Assassin,action",- The knowledge and actions of Merlin and the Assassin.
strategist/Avalon/examples/avalon_abstract.py,75,"team,quest",- The voting patterns of players on teams and Quests.
strategist/Avalon/examples/avalon_abstract.py,80,team,3. Consider the impact of team rejections and the possibility of the fifth team being automatically approved.
strategist/Avalon/examples/avalon_abstract.py,83,"quest,fail",   - The number of Quests that have succeeded or failed.
strategist/Avalon/examples/avalon_abstract.py,84,"Merlin,Assassin",   - The claim and knowledge of Merlin and the Assassin.
strategist/Avalon/examples/avalon_abstract.py,94,team,    team_rejections = get_team_rejections(state)
strategist/Avalon/examples/avalon_abstract.py,95,team,    automatic_approval = check_automatic_approval(team_rejections)
strategist/Avalon/examples/avalon_func.py,6,phase,#     phase = state['phase']
strategist/Avalon/examples/avalon_func.py,8,quest,#     quest_leader = state['quest_leader']
strategist/Avalon/examples/avalon_func.py,9,"team,quest",#     quest_team = state['quest_team']
strategist/Avalon/examples/avalon_func.py,10,quest,#     historical_quest_results = state['historical_quest_results']
strategist/Avalon/examples/avalon_func.py,11,"team,vote",#     historical_team_votes = state['historical_team_votes']
strategist/Avalon/examples/avalon_func.py,14,quest,#     num_participants_per_quest = state['num_participants_per_quest']
strategist/Avalon/examples/avalon_func.py,15,"quest,fail",#     num_fails_per_quest = state['num_fails_per_quest']
strategist/Avalon/examples/avalon_func.py,18,role,#     player_rates = {p: 0.5 for p in players} # Since we don't have any information about roles yet
strategist/Avalon/examples/avalon_func.py,21,quest,#     total_quests = len(num_participants_per_quest)
strategist/Avalon/examples/avalon_func.py,22,discussion,"#     total_rounds = 5 # In every turn, there can be at most 5 rounds of discussions"
strategist/Avalon/examples/avalon_func.py,23,quest,#     quests_passed = sum(historical_quest_results) 
strategist/Avalon/examples/avalon_func.py,24,"quest,fail",#     quests_failed = turn - quests_passed # Subtract quests passed from total quests attempted
strategist/Avalon/examples/avalon_func.py,25,"team,vote,fail",#     rounds_failed = sum([1 for vote in historical_team_votes if vote is False])
strategist/Avalon/examples/avalon_func.py,27,"team,quest,success",#     if quests_passed == 3: # 3 Successful Quests for Good Team => Good team wins
strategist/Avalon/examples/avalon_func.py,28,"team,quest",#         player_rates = {player: (1 if player in quest_team else 0) for player in players}
strategist/Avalon/examples/avalon_func.py,29,"team,quest,success,fail",#     elif quests_failed == 3: # 3 Successful Quests for Evil Team => Evil team wins
strategist/Avalon/examples/avalon_func.py,30,"team,quest",#         player_rates = {player: (1 if player not in quest_team else 0) for player in players}
strategist/Avalon/examples/avalon_func.py,32,"team,quest,success",#         # More successful quests increase win rates for the quest team
strategist/Avalon/examples/avalon_func.py,33,"team,quest",#         for player in quest_team:
strategist/Avalon/examples/avalon_func.py,34,quest,#             player_rates[player] += quests_passed / total_quests
strategist/Avalon/examples/avalon_func.py,36,"team,quest,fail",#         # More failed quests increase win rates for the non-quest team
strategist/Avalon/examples/avalon_func.py,37,"team,quest",#         for player in players - quest_team:
strategist/Avalon/examples/avalon_func.py,38,"quest,fail",#             player_rates[player] += quests_failed / total_quests
strategist/Avalon/examples/avalon_func.py,41,"team,vote",#     for qb in historical_team_votes:
strategist/Avalon/examples/avalon_func.py,42,"team,quest","#         if qb: # If a quest team is approved, increase win rate for quest team members"
strategist/Avalon/examples/avalon_func.py,43,"team,quest",#             for player in quest_team:
strategist/Avalon/examples/avalon_func.py,45,"team,quest","#         else: # If it is rejected, increase win rate for non-quest team members"
strategist/Avalon/examples/avalon_func.py,46,"team,quest",#             for player in players - quest_team:
strategist/Avalon/examples/avalon_func.py,51,quest,"#                             'quests_passed' : quests_passed,"
strategist/Avalon/examples/avalon_func.py,52,"quest,fail","#                             'quests_failed' : quests_failed,"
strategist/Avalon/examples/avalon_func.py,53,fail,#                             'rounds_failed' : rounds_failed}
strategist/Avalon/examples/avalon_func.py,63,phase,    phase = state['phase']
strategist/Avalon/examples/avalon_func.py,65,quest,    quest_leader = state['quest_leader']
strategist/Avalon/examples/avalon_func.py,66,"team,quest",    quest_team = state['quest_team']
strategist/Avalon/examples/avalon_func.py,67,quest,    historical_quest_results = state['historical_quest_results']
strategist/Avalon/examples/avalon_func.py,68,"team,vote",    historical_team_votes = state['historical_team_votes']
strategist/Avalon/examples/avalon_func.py,70,quest,    num_participants_per_quest = state['num_participants_per_quest']
strategist/Avalon/examples/avalon_func.py,71,"quest,fail",    num_fails_per_quest = state['num_fails_per_quest']
strategist/Avalon/examples/avalon_func.py,72,role,    roles = state['roles']
strategist/Avalon/examples/avalon_func.py,95,"Merlin,Assassin",    # Helper function to calculate the likelihood of Merlin being assassinated
strategist/Avalon/examples/avalon_func.py,96,"Merlin,Assassin",    def calculate_merlin_assassination_probability(state):
strategist/Avalon/examples/avalon_func.py,100,team,    # Helper function to evaluate the team composition
strategist/Avalon/examples/avalon_func.py,101,team,    def evaluate_team_composition(state):
strategist/Avalon/examples/avalon_func.py,120,quest,    # Helper function to calculate the number of Quests succeeded by the Good players
strategist/Avalon/examples/avalon_func.py,121,quest,"    def calculate_quests_succeeded(state, side):"
strategist/Avalon/examples/avalon_func.py,125,"quest,fail",    # Helper function to calculate the number of Quests failed by the Evil players
strategist/Avalon/examples/avalon_func.py,126,"quest,fail","    def calculate_quests_failed(state, side):"
strategist/Avalon/examples/avalon_func.py,130,Merlin,    # Helper function to check if Merlin has been identified by the Evil players
strategist/Avalon/examples/avalon_func.py,131,Merlin,    def check_merlin_identified(state):
strategist/Avalon/examples/avalon_func.py,135,"quest,fail",    # Calculate the number of Quests succeeded by the Good players and failed by the Evil players
strategist/Avalon/examples/avalon_func.py,136,quest,"    quests_succeeded_by_good = calculate_quests_succeeded(state, ""Good"")"
strategist/Avalon/examples/avalon_func.py,137,"quest,fail","    quests_failed_by_evil = calculate_quests_failed(state, ""Evil"")"
strategist/Avalon/examples/avalon_func.py,139,Merlin,    # Check if Merlin has been identified by the Evil players
strategist/Avalon/examples/avalon_func.py,140,Merlin,    merlin_identified = check_merlin_identified(state)
strategist/Avalon/examples/avalon_func.py,142,team,"    # Evaluate team composition, voting patterns, claims credibility, and strategic advantage"
strategist/Avalon/examples/avalon_func.py,143,team,    team_composition = evaluate_team_composition(state)
strategist/Avalon/examples/avalon_func.py,156,"Merlin,Assassin","        'merlin_assassination_probability': calculate_merlin_assassination_probability(state),"
strategist/Avalon/examples/avalon_func.py,157,team,"        'team_composition': team_composition,"
strategist/Avalon/examples/avalon_func.py,165,role,    # Helper function to calculate the win rate of a player based on their role
strategist/Avalon/examples/avalon_func.py,166,role,"    def calculate_win_rate(role, is_good):"
strategist/Avalon/examples/avalon_func.py,167,"Merlin,role",        if role == 'Merlin':
strategist/Avalon/examples/avalon_func.py,169,"Assassin,role",        elif role == 'Assassin':
strategist/Avalon/examples/avalon_func.py,175,role,    roles = state['roles']
strategist/Avalon/examples/avalon_func.py,178,role,    # Calculate the expected win rate for each player based on their role
strategist/Avalon/examples/avalon_func.py,179,role,"    player_winrates = {player: calculate_win_rate(roles[player], is_good[player]) for player in players}"
strategist/Avalon/examples/avalon_func.py,192,phase,    phase: int = state['phase']
strategist/Avalon/examples/avalon_func.py,194,quest,    quest_leader: int = state['quest_leader']
strategist/Avalon/examples/avalon_func.py,195,"team,quest",    quest_team: set[int] = state['quest_team']
strategist/Avalon/examples/avalon_func.py,196,quest,    historical_quest_results: list[bool] = state['historical_quest_results']
strategist/Avalon/examples/avalon_func.py,197,"team,vote",    historical_team_votes: list[bool] = state['historical_team_votes']
strategist/Avalon/examples/avalon_func.py,199,quest,    num_participants_per_quest: list[int] = state['num_participants_per_quest']
strategist/Avalon/examples/avalon_func.py,200,"quest,fail",    num_fails_per_quest: list[int] = state['num_fails_per_quest']
strategist/Avalon/examples/avalon_func.py,201,role,    roles: list[str] = state['roles']
strategist/Avalon/examples/avalon_func.py,209,"team,phase",    if phase == 0:  # Team selection phase
strategist/Avalon/examples/avalon_func.py,210,"role,quest",        # Modify the probability of Good winning based on the role of the quest leader
strategist/Avalon/examples/avalon_func.py,211,"Minion,Assassin,role,quest","        if roles[quest_leader] in ['Minion', 'Assassin']:"
strategist/Avalon/examples/avalon_func.py,217,role,        intermediate_values['role_influence'] = prob_good_victory
